macula_greek_id	clear_engine_id
n40004004002	40004004002
n40004004003	40004004003
n40004004004	40004004004
n40004004005	40004004005
n40004004006	40004004006
n40004004007	40004004007
n40004004008	40004004008
n40004004009	40004004009
n40004004010	40004004010
n40004004011	40004004011
n40004004012	40004004012
n40004004013	40004004013
n40004004014	40004004014
n40004004015	40004004015
n40004004016	40004004016
n40004004017	40004004017
n40004004018	40004004018
n40004004019	40004004019
n40004004020	40004004020
n40004005001	40004005001
n40004005002	40004005002
n40004005003	40004005003
n40004005004	40004005004
n40004005005	40004005005
n40004005006	40004005006
n40004005007	40004005007
n40004005008	40004005008
n40004005009	40004005009
n40004005010	40004005010
n40004005011	40004005011
n40004005012	40004005012
n40004005013	40004005013
n40004005014	40004005014
n40004005015	40004005015
n40004005016	40004005016
n40004005017	40004005017
n40004006001	40004006001
n40004006002	40004006002
n40004006003	40004006003
n40004006004	40004006004
n40004006005	40004006005
n40004006006	40004006006
n40004006007	40004006007
n40004006008	40004006008
n40004006009	40004006009
n40004006010	40004006010
n40004006011	40004006011
n40004006012	40004006012
n40004006013	40004006013
n40004006014	40004006014
n40004006015	40004006015
n40004006016	40004006016
n40004006017	40004006017
n40004006018	40004006018
n40004006019	40004006019
n40004006020	40004006020
n40004006021	40004006021
n40004006022	40004006022
n40004006023	40004006023
n40004006024	40004006024
n40004006025	40004006025
	40004006026
n40004006026	
n40004006027	
n40004006028	40004006027
n40004006029	40004006028
n40004006030	40004006029
n40004006031	40004006030
n40004006032	40004006031
n40004006033	40004006032
n40004007001	40004007001
n40004007002	40004007002
n40004007003	40004007003
n40004007004	40004007004
n40004007005	40004007005
n40004007006	40004007006
n40004007007	40004007007
n40004007008	40004007008
n40004007009	40004007009
n40004007010	40004007010
n40004007011	40004007011
n40004007012	40004007012
n40004008001	40004008001
n40004008002	40004008002
n40004008003	40004008003
n40004008004	40004008004
n40004008005	40004008005
n40004008006	40004008006
n40004008007	40004008007
n40004008008	40004008008
n40004008009	40004008009
n40004008010	40004008010
n40004008011	40004008011
n40004008012	40004008012
n40004008013	40004008013
n40004008014	40004008014
n40004008015	40004008015
n40004008016	40004008016
n40004008017	40004008017
n40004008018	40004008018
n40004008019	40004008019
n40004008020	40004008020
n40004008021	40004008021
n40004009001	40004009001
n40004009002	40004009002
n40004009003	40004009003
n40004009004	40004009004
n40004009005	40004009005
n40004009006	40004009006
n40004009007	40004009007
n40004009008	40004009008
n40004009009	40004009009
n40004009010	40004009010
n40004009011	40004009011
n40004010001	40004010001
n40004010002	40004010002
n40004010003	40004010003
n40004010004	40004010004
n40004010005	40004010005
n40004010006	40004010006
n40004010007	40004010007
n40004010008	40004010008
n40004010009	40004010009
n40004010010	40004010010
n40004010011	40004010011
n40004010012	40004010012
n40004010013	40004010013
n40004010014	40004010014
n40004010015	40004010015
n40004010016	40004010016
n40004010017	40004010017
n40004010018	40004010018
n40004011001	40004011001
n40004011002	40004011002
n40004011003	40004011003
n40004011004	40004011004
n40004011005	40004011005
n40004011006	40004011006
n40004011007	40004011007
n40004011008	40004011008
n40004011009	40004011009
n40004011010	40004011010
n40004011011	40004011011
n40004011012	40004011012
n40004012001	40004012001
n40004012002	40004012002
n40004012003	40004012003
n40004012004	40004012004
n40004012005	40004012005
n40004012006	40004012006
n40004012007	40004012007
n40004012008	40004012008
n40004012009	40004012009
n40004013001	40004013001
n40004013002	40004013002
n40004013003	40004013003
n40004013004	40004013004
n40004013005	40004013005
n40004013006	40004013006
n40004013007	40004013007
n40004013008	40004013008
n40004013009	40004013009
n40004013010	40004013010
n40004013011	40004013011
n40004013012	40004013012
n40004013013	40004013013
n40004013014	40004013014
n40004013015	40004013015
n40004014001	40004014001
n40004014002	40004014002
n40004014003	40004014003
n40004014004	40004014004
n40004014005	40004014005
n40004014006	40004014006
n40004014007	40004014007
n40004014008	40004014008
n40004014009	40004014009
n40004015001	40004015001
n40004015002	40004015002
n40004015003	40004015003
n40004015004	40004015004
n40004015005	40004015005
n40004015006	40004015006
n40004015007	40004015007
n40004015008	40004015008
n40004015009	40004015009
n40004015010	40004015010
n40004015011	40004015011
n40004015012	40004015012
n40004015013	40004015013
n40004016001	40004016001
n40004016002	40004016002
n40004016003	40004016003
n40004016004	40004016004
n40004016005	40004016005
n40004016006	
	40004016006
n40004016007	40004016007
n40004016008	40004016008
n40004016009	40004016009
n40004016010	40004016010
n40004016011	40004016011
n40004016012	40004016012
n40004016013	40004016013
n40004016014	40004016014
n40004016015	40004016015
n40004016016	40004016016
n40004016017	40004016017
n40004016018	40004016018
n40004016019	40004016019
n40004016020	40004016020
n40004017001	40004017001
n40004017002	40004017002
n40004017003	40004017003
n40004017004	40004017004
n40004017005	40004017005
n40004017006	40004017006
n40004017007	40004017007
n40004017008	40004017008
n40004017009	40004017009
n40004017010	40004017010
n40004017011	40004017011
n40004017012	40004017012
n40004017013	40004017013
n40004017014	40004017014
n40004017015	40004017015
n40004018001	40004018001
n40004018002	40004018002
n40004018003	40004018003
n40004018004	40004018004
n40004018005	40004018005
n40004018006	40004018006
n40004018007	40004018007
n40004018008	40004018008
n40004018009	40004018009
n40004018010	40004018010
n40004018011	40004018011
n40004018012	40004018012
n40004018013	40004018013
n40004018014	40004018014
n40004018015	40004018015
n40004018016	40004018016
n40004018017	40004018017
n40004018018	40004018018
n40004018019	40004018019
n40004018020	40004018020
n40004018021	40004018021
n40004018022	40004018022
n40004018023	40004018023
n40004018024	40004018024
n40004018025	40004018025
n40004018026	40004018026
n40004018027	40004018027
n40004019001	40004019001
n40004019002	40004019002
n40004019003	40004019003
n40004019004	40004019004
n40004019005	40004019005
n40004019006	40004019006
n40004019007	40004019007
n40004019008	40004019008
n40004019009	40004019009
n40004019010	40004019010
n40004019011	40004019011
n40004020001	40004020001
n40004020002	40004020002
n40004020003	40004020003
n40004020004	40004020004
n40004020005	40004020005
n40004020006	40004020006
n40004020007	40004020007
n40004020008	40004020008
n40004021001	40004021001
n40004021002	40004021002
n40004021003	40004021003
n40004021004	40004021004
n40004021005	40004021005
n40004021006	40004021006
n40004021007	40004021007
n40004021008	40004021008
n40004021009	40004021009
n40004021010	40004021010
n40004021011	40004021011
n40004021012	40004021012
n40004021013	40004021013
n40004021014	40004021014
n40004021015	40004021015
n40004021016	40004021016
n40004021017	40004021017
n40004021018	40004021018
n40004021019	40004021019
n40004021020	40004021020
n40004021021	40004021021
n40004021022	40004021022
n40004021023	40004021023
n40004021024	40004021024
n40004021025	40004021025
n40004021026	40004021026
n40004021027	40004021027
n40004021028	40004021028
n40004021029	40004021029
n40004021030	40004021030
n40004021031	40004021031
n40004022001	40004022001
n40004022002	40004022002
n40004022003	40004022003
n40004022004	40004022004
n40004022005	40004022005
n40004022006	40004022006
n40004022007	40004022007
n40004022008	40004022008
n40004022009	40004022009
n40004022010	40004022010
n40004022011	40004022011
n40004022012	40004022012
n40004023001	40004023001
n40004023002	40004023002
n40004023003	40004023003
n40004023004	40004023004
n40004023005	40004023005
n40004023006	40004023006
n40004023007	40004023007
n40004023008	40004023008
n40004023009	40004023009
n40004023010	40004023010
n40004023011	40004023011
n40004023012	40004023012
n40004023013	40004023013
n40004023014	40004023014
n40004023015	40004023015
n40004023016	40004023016
n40004023017	40004023017
n40004023018	40004023018
n40004023019	40004023019
n40004023020	40004023020
n40004023021	40004023021
n40004023022	40004023022
n40004023023	40004023023
n40004023024	40004023024
n40004023025	40004023025
n40004023026	40004023026
n40004023027	40004023027
n40004024001	40004024001
n40004024002	40004024002
n40004024003	40004024003
n40004024004	40004024004
n40004024005	40004024005
n40004024006	40004024006
n40004024007	40004024007
n40004024008	40004024008
n40004024009	40004024009
n40004024010	40004024010
n40004024011	40004024011
n40004024012	40004024012
n40004024013	40004024013
n40004024014	40004024014
n40004024015	40004024015
n40004024016	40004024016
n40004024017	40004024017
n40004024018	40004024018
n40004024019	40004024019
n40004024020	40004024020
n40004024021	40004024021
n40004024022	40004024023
	40004024022
n40004024023	40004024024
n40004024024	40004024025
n40004024025	40004024026
n40004024026	40004024027
n40004024027	40004024028
n40004024028	40004024029
n40004024029	40004024030
n40004025001	40004025001
n40004025002	40004025002
n40004025003	40004025003
n40004025004	40004025004
n40004025005	40004025005
n40004025006	40004025006
n40004025007	40004025007
n40004025008	40004025008
n40004025009	40004025009
n40004025010	40004025010
n40004025011	40004025011
n40004025012	40004025012
n40004025013	40004025013
n40004025014	40004025014
n40004025015	40004025015
n40004025016	40004025016
n40004025017	40004025017
n40004025018	40004025018
n40005001001	40005001001
n40005001002	40005001002
n40005001003	40005001003
n40005001004	40005001004
n40005001005	40005001005
n40005001006	40005001006
n40005001007	40005001007
n40005001008	40005001008
n40005001009	40005001009
n40005001010	40005001010
n40005001011	40005001011
n40005001012	40005001012
n40005001013	40005001013
n40005001014	40005001014
n40005001015	40005001015
n40005001016	40005001016
n40005002001	40005002001
n40005002002	40005002002
n40005002003	40005002003
n40005002004	40005002004
n40005002005	40005002005
n40005002006	40005002006
n40005002007	40005002007
n40005002008	40005002008
n40005003001	40005003001
n40005003002	40005003002
n40005003003	40005003003
n40005003004	40005003004
n40005003005	40005003005
n40005003006	40005003006
n40005003007	40005003007
n40005003008	40005003008
n40005003009	40005003009
n40005003010	40005003010
n40005003011	40005003011
n40005003012	40005003012
n40005004001	40005004001
n40005004002	40005004002
n40005004003	40005004003
n40005004004	40005004004
n40005004005	40005004005
n40005004006	40005004006
n40005005001	40005005001
n40005005002	40005005002
n40005005003	40005005003
n40005005004	40005005004
n40005005005	40005005005
n40005005006	40005005006
n40005005007	40005005007
n40005005008	40005005008
n40005006001	40005006001
n40005006002	40005006002
n40005006003	40005006003
n40005006004	40005006004
n40005006005	40005006005
n40005006006	40005006006
n40005006007	40005006007
n40005006008	40005006008
n40005006009	40005006009
n40005006010	40005006010
n40005007001	40005007001
n40005007002	40005007002
n40005007003	40005007003
n40005007004	40005007004
n40005007005	40005007005
n40005007006	40005007006
n40005008001	40005008001
n40005008002	40005008002
n40005008003	40005008003
n40005008004	40005008004
n40005008005	40005008005
n40005008006	40005008006
n40005008007	40005008007
n40005008008	40005008008
n40005008009	40005008009
n40005008010	40005008010
