macula_greek_word_id	sense_number
n41001017013	1
n41001016021	1
n42005002011	1
n40004018027	1
n43021012006	3
n43021015003	2
n42011037009	1
n66002018021	1
n53001008003	1
n42016024029	1
n66001014019	1
n66019012006	1
n44007030015	1
n58001007018	1
n58007006004	1
n61002012007	2
n45001026017	1
n45001027008	1
n46006010006	1
n46005011020	1
n44027030019	1
n44027041012	1
n66012015017	1
n44021040017	1
n66008001009	1
n45011004006	1
n44027027017	1
n44027030003	1
n66018017018	1
n58011037009	1
n44027013007	9
n44024006009	8
n66020002002	7
n40028009011	6
n66002025004	5
n66002013010	5
n58004014013	5
n41003021007	4
n40012011023	4
n58006018017	4
n41009027004	3
n41005041002	3
n41001031005	3
n40009025007	3
n42008054003	3
n44003011001	2
n51002019003	2
n66003011003	2
n43020023010	2
n43020023011	2
n66002014009	2
n66002001011	2
n44002024014	2
n66002015005	2
n53002015006	2
n41007008006	2
n41007004015	2
n41007003016	2
n66007001013	2
n42024016005	2
n40026004007	1
n40021046004	1
n41014046008	1
n40026048014	1
n40026055029	1
n40026050019	1
n41014049012	1
n41014044014	1
n41012012004	1
n40026057003	1
n41014001022	1
n41014051011	1
n41009010004	1
n40022006004	1
n40018028017	1
n41006017006	1
n40014003004	1
n60003002001	1
n60002012020	1
n58011007009	3
n58003004004	3
n58003003016	2
n58003004010	2
n40011010016	1
n41001002017	1
n42007027015	1
n60003020012	1
n42001017024	1
n58009002003	1
n58009006004	1
n54003002005	2
n54006014006	1
n54005007005	1
n40011028008	1
n42011046010	1
n42017001007	1
n45015030017	1
n44003010014	1
n45010015010	1
n40023027015	1
n44003002022	1
n59005011015	1
n42014029015	3
n40002016005	2
n40020019008	1
n41015031005	1
n40027041005	1
n41010034002	1
n42022063007	1
n42023036001	1
n41015020003	1
n42018032006	1
n40027029021	1
n40027031003	1
n42023011012	1
n51002009009	1
n58012005002	1
n58005014010	1
n42021002005	1
n58006006007	1
n42014021036	2
n43018016024	2
n44007045003	2
n42002027012	2
n58001006004	1
n44021037003	1
n44022024004	1
n42022054006	1
n44021028027	1
n44021029018	1
n44009008017	1
n53003014013	1
n45015019023	1
n42023002020	1
n40016020012	1
n43003028012	1
n51003003010	1
n42024046009	1
n40026063024	1
n49005002008	1
n49002013017	1
n51002017010	1
n45009003009	1
n42023035020	1
n43012034013	1
n43020031010	1
n49002012007	1
n49001010012	1
n51003016004	1
n40016016009	1
n42024026006	1
n41014061019	1
n40022042007	1
n49004007014	1
n40024005012	1
n49003019009	1
n44008005012	1
n51004003018	1
n49001012013	1
n41013021010	1
n44002036012	1
n48001007018	1
n43007041016	1
n44003018013	1
n43011027011	1
n45015003004	1
n40027017019	1
n66020006027	1
n41012035016	1
n51003004003	1
n62005001008	1
n58009028004	1
n43009022020	1
n51003015005	1
n40011002011	1
n40026068004	1
n51003001005	1
n44018005023	1
n43001025015	1
n40024023009	1
n49003017003	1
n58009014006	1
n51003001011	1
n42003015019	1
n41015032002	1
n43007031012	1
n44002031007	1
n58003014004	1
n42002026018	1
n49003011009	1
n43007041006	1
n45009005008	1
n40023010010	1
n51001007016	1
n44017003006	1
n42002011008	1
n44003020015	1
n42023039013	1
n45015008003	1
n44009022018	1
n66020004056	1
n43007042020	1
n58006001007	1
n51002011018	1
n44018028013	1
n40027022011	1
n42009020015	1
n44017003018	1
n45015007007	1
n42004041026	1
n60003015004	1
n66012010026	1
n44004026019	1
n49003004013	1
n62002022014	1
n60005001012	1
n44026023004	1
n49005005022	1
n45007004013	1
n49001020005	1
n49005014021	1
n42020041008	1
n41009041011	1
n58009011001	1
n58011026010	1
n58009024007	1
n49003008017	1
n44005042016	1
n66011015024	1
n43001020013	1
n42022067006	1
n51002020004	1
n60004013006	1
n49004020007	1
n49002005009	1
n58005005004	1
n43004029014	1
n45008001007	1
n48003001011	1
n52004016021	1
n60001019009	1
n44010036012	1
n47009013020	1
n47011003027	1
n48005006003	1
n49004012014	1
n45014018007	1
n55002010015	1
n54002005011	1
n49002007019	1
n51001004006	1
n51002002023	1
n60002005020	1
n41001001005	1
n47012019009	1
n48002016026	1
n46009012027	1
n49001005007	1
n47011010003	1
n45006011016	1
n45008017011	1
n47013013006	1
n61001014016	1
n47005020013	1
n50001002012	1
n46001003012	1
n57001008004	1
n47010007019	1
n50003003013	1
n45001004014	1
n54003013016	1
n57001006017	1
n45015030010	1
n45005021021	1
n47005020002	1
n47004004024	1
n49006023014	1
n65001001003	1
n45006003007	1
n45015020008	1
n53003012010	1
n45010006021	1
n46015023012	1
n49002013004	1
n65001001015	1
n45006009003	1
n60004001001	1
n50001020020	1
n50002001006	1
n46015017003	1
n61001001007	1
n54001001011	1
n46010016023	1
n45001001003	1
n54001014014	1
n52001003021	1
n47010005018	1
n54001001003	1
n45016025014	1
n62003023015	1
n47012010014	1
n45008002009	1
n57001020013	1
n46006015008	1
n47001002012	1
n46011001006	1
n47011023002	1
n46004017023	1
n48003027004	1
n44003006020	1
n46015013008	1
n51001002009	1
n55004001006	1
n46002002011	1
n47010001013	1
n45005011015	1
n45016009007	1
n65001025007	1
n47001019007	1
n46001030007	1
n53002014017	1
n50001001011	1
n47001005007	1
n60001001004	1
n45003024011	1
n48006002011	1
n60001013019	1
n48003014011	1
n50001001005	1
n45001008009	1
n48001022012	1
n45015017006	1
n48001010016	1
n45010004004	1
n60005014011	1
n52005023029	1
n50004021005	1
n45008035008	1
n46001023004	1
n51001003009	1
n50003009016	1
n61001011018	1
n48003029004	1
n50001023014	1
n45016003009	1
n46015031012	1
n56001004014	1
n47012002004	1
n47008023016	1
n47012009030	1
n55002001011	1
n54001002013	1
n54006014014	1
n44016018020	1
n56003006008	1
n55002003005	1
n48004014020	1
n46004015014	1
n50003008013	1
n54001015009	1
n45005015035	1
n60004014005	1
n45006008005	1
n58013008002	1
n61001016013	1
n46004001007	1
n55001001003	1
n46001013003	1
n48002016019	1
n48002017006	1
n40001018004	1
n45006023015	1
n60001003025	1
n45007025007	1
n49005025009	1
n47010007009	1
n46001004017	1
n45016007023	1
n48006014015	1
n50001006014	1
n47003014025	1
n52005028007	1
n46002016012	1
n50002030005	1
n44015026013	1
n46012027005	1
n49006024011	1
n47008009009	1
n49003006012	1
n50001013007	1
n46011003011	1
n50004007019	1
n47004005007	1
n46009021011	1
n49004032014	1
n46001006005	1
n46001010012	1
n51001001003	1
n55001001013	1
n47010014019	1
n45008039019	1
n45015005017	1
n45008034004	1
n46001007015	1
n48006018007	1
n49002020012	1
n45005006003	1
n63001009011	1
n46015057015	1
n45010007009	1
n55001002011	1
n48003027006	1
n51001024015	1
n53003005018	1
n47002015002	1
n50003014013	1
n49001003010	1
n66001002011	1
n46003001015	1
n50003012018	1
n55003015019	1
n50004023006	1
n63001003013	1
n45014015021	1
n65001004029	1
n50003007010	1
n50001008012	1
n53002016007	1
n57001003012	1
n46001017005	1
n45013014006	1
n46008012014	1
n45016027006	1
n52005018009	1
n44010048008	1
n47011013010	1
n46001008015	1
n55002008003	1
n49001003022	1
n43004025011	1
n46012012025	1
n44002038015	1
n60001007025	1
n48005001004	1
n47005018012	1
n46004015007	1
n50001010014	1
n55001013015	1
n54006013011	1
n47004006027	1
n49005032010	1
n66001001003	1
n47003004007	1
n53001012024	1
n46015016007	1
n50002021010	1
n50002011008	1
n48006012015	1
n44011017018	1
n62001003030	1
n46001002025	1
n48002021013	1
n60001011012	1
n49005024007	1
n46001002011	1
n62002001019	1
n49002006009	1
n45008009020	1
n46015015015	1
n54005021006	1
n50001011007	1
n45016018007	1
n48003022015	1
n61003018013	1
n53003006011	1
n45016016012	1
n51003024012	1
n47005014005	1
n45001007021	1
n46015019007	1
n60005010015	1
n52002007006	1
n45008010003	1
n46010004019	1
n46006015015	1
n49005029016	1
n65001021013	1
n44004010015	1
n48001003012	1
n47001001003	1
n49006006009	1
n50001018011	1
n51001028020	1
n43017003018	1
n49005020011	1
n51002006005	1
n60001003010	1
n56002013016	1
n46001024009	1
n47002012010	1
n63001007012	1
n60002021007	1
n47011002015	1
n55001010010	1
n45014009004	1
n44009034010	1
n62004002013	1
n48002017012	1
n48002016015	1
n46004010004	1
n46003023004	1
n57001009015	1
n50001019018	1
n46011003021	1
n45015029010	1
n50004019016	1
n65001017016	1
n49005021005	1
n46008006019	1
n49003021009	1
n45005017033	1
n59001001006	1
n46008011013	1
n45001006008	1
n57001025006	1
n45015016006	1
n48005004003	1
n53003018007	1
n46015003010	1
n52001001015	1
n45003022007	1
n61002020016	1
n61001008018	1
n53001001016	1
n49004015014	1
n48003016029	1
n56001001007	1
n48001012014	1
n49001002012	1
n54005011009	1
n46015014003	1
n45002016016	1
n51004012008	1
n60003018003	1
n49001017008	1
n62005020027	1
n48002020009	1
n45016005018	1
n49006005019	1
n52002014016	1
n50001021005	1
n51002005024	1
n47003003005	1
n44028031013	1
n48001001012	1
n61001001021	1
n50001017006	1
n49002010007	1
n50001029006	1
n45008011016	1
n52003002015	1
n53001002012	1
n47002014011	1
n43001017014	1
n50003008027	1
n55003012009	1
n57001001003	1
n46005007018	1
n58003006001	1
n60001002014	1
n53002001012	1
n45009001004	1
n46001017019	1
n54001012006	1
n49001001017	1
n46001009013	1
n46007022016	1
n46015020003	1
n50001026007	1
n45010017011	1
n47001021008	1
n47002010018	1
n46003023003	1
n50002005008	1
n47013003008	1
n46010016013	1
n45015006015	1
n46015022012	1
n45005001015	1
n50002016009	1
n66001005004	1
n48001006012	1
n46001012020	1
n60004011025	1
n48003013001	1
n44008012016	1
n52005009018	1
n55001009023	1
n47001003010	1
n46015012003	1
n48005002009	1
n57001023008	1
n50001015014	1
n54006003014	1
n62005006010	1
n48005024004	1
n45015018009	1
n47002017023	1
n49004013026	1
n46006011017	1
n47005016015	1
n48003024008	1
n50003018018	1
n59002001013	1
n58013021021	1
n46001001004	1
n45005008015	1
n46015023008	1
n47005017005	1
n48003026010	1
n48004019009	1
n48003028022	1
n54004006008	1
n49005023010	1
n49001001003	1
n45006004013	1
n51001027019	1
n51003011020	1
n46016024008	1
n45012005008	1
n58010010012	1
n50003020015	1
n47005010011	1
n60003021021	1
n48002004015	1
n50001027006	1
n47005019006	1
n47001005013	1
n45016010006	1
n49003001008	1
n51002008027	1
n46004010009	1
n46015018006	1
n47013005016	1
n54001016010	1
n44024024024	1
n60001011016	1
n47006015004	1
n60003016020	1
n48002019010	1
n40001001004	1
n46010009004	1
n43001041018	1
n46003011013	1
n40002004015	1
n40001017027	1
n40001016015	1
n41008029019	1
n43007027008	1
n43010024019	1
n43007026018	1
n42008026002	1
n40016010006	1
n40015038005	1
n41008020006	1
n44021038019	1
n41008009004	1
n43019002003	1
n41015016003	1
n44012006017	1
n44027042003	1
n44027032004	1
n44027031008	1
n44023031004	1
n40027027003	1
n43019034004	1
n44012018010	1
n42007008012	1
n44028016016	1
n43019023003	1
n43019023017	1
n44021032017	1
n44023023009	1
n44021035012	1
n44012004010	1
n40028012013	1
n40008009011	1
n42023036006	1
n43019032004	1
n43019024035	1
n44010007014	1
n55002003004	1
n44021032004	1
n40027060019	2
n41015046024	2
n41016003012	2
n41011004008	1
n43010007014	1
n43020026019	1
n44012006025	1
n42013025010	1
n42013024006	1
n44014027019	1
n66003020005	1
n51004003011	1
n43018016007	1
n42011007011	1
n66003008009	1
n66004001006	1
n43010009004	1
n44005023016	1
n59005009014	1
n66003020017	1
n40025010020	1
n43010001010	1
n44005009024	1
n47002012012	1
n40024033013	1
n44012013005	1
n42013025018	1
n41013029013	1
n44016027010	1
n44016026016	1
n41001033009	1
n43020019012	1
n40006006013	1
n46016009001	1
n44021030024	1
n44005019008	1
n43010002006	1
n41002002011	1
n44003002017	1
n42012045029	1
n49005018003	1
n52005007008	1
n55001007008	1
n47006002005	1
n44010042020	1
n42016030011	1
n66003001032	1
n41009010012	1
n55002008006	1
n45008011018	1
n66001005012	1
n44017003012	1
n49001020009	1
n43012001018	1
n44017031022	1
n40022032018	1
n44004002017	1
n66020013018	1
n42016031015	1
n43005025013	1
n60004005010	1
n45010009022	1
n45004017016	1
n44026023009	1
n40028007012	1
n47001009023	1
n60001021011	1
n40027064024	1
n46015020006	1
n42009060010	1
n46015052014	1
n46015029008	1
n42009060006	1
n45007004021	1
n46015035007	1
n58011035006	1
n42009007020	1
n66002008018	1
n49005014016	1
n58013020009	1
n58009014021	1
n66011018014	1
n42020037005	1
n40014002015	1
n52004016019	1
n43020009010	1
n66020012028	1
n42015024006	1
n58006001019	1
n41006014020	1
n40028004012	1
n40022031006	1
n45006011007	1
n52001010013	1
n44017032004	1
n44003015012	1
n41009009022	1
n66020012004	1
n51002013003	1
n40011005012	1
n40017009023	1
n42020035013	1
n55004001013	1
n49002001004	1
n45006013017	1
n51002012021	1
n42007022021	1
n60001003027	1
n59002026015	1
n46015012007	1
n44028006010	1
n43012009028	1
n45006004015	1
n45014009010	1
n45008011010	1
n43005021007	1
n40010008003	1
n40008022011	1
n41012026004	1
n41012027004	1
n60004006005	1
n44004010026	1
n42024046013	1
n51001018016	1
n48001001020	1
n44013030007	1
n43021014010	1
n45007008018	1
n49002005004	1
n44026008009	1
n45006009006	1
n46015042006	1
n50003011009	1
n42024005021	1
n44020009029	1
n43002022005	1
n59002017009	1
n42015032011	1
n66001017011	1
n41012025004	1
n44024021014	1
n40008022015	1
n58006002008	1
n45011015015	1
n44013034006	1
n44010041023	1
n45008010009	1
n66020013006	1
n44023006030	1
n66001018006	1
n66014013011	1
n44005010016	1
n45004024018	1
n45010007011	1
n66020005004	1
n43012017020	1
n58011019005	1
n59002026007	1
n42007015004	1
n66016003015	1
n40023027020	1
n46015012016	1
n46015016003	1
n46015013004	1
n46015029011	1
n42020038005	1
n46015021010	1
n46015032012	1
n46015015021	1
n45001004012	1
n41009026010	1
n58009017004	1
n46012028022	1
n42010039009	1
n44007054004	1
n44005033004	1
n46014008009	1
n47009002013	1
n47009003021	1
n44010010007	1
n66005001016	1
n44019001013	1
n42020001016	10
n52005003009	9
n44017005018	8
n55004002004	7
n44028002020	6
n42021034017	5
n55004006011	5
n44022020013	4
n44022013005	4
n42024004013	4
n44010017028	3
n44011011006	3
n44012007005	3
n44023011005	2
n42004039002	2
n42002009004	2
n44004001007	1
n44023027013	1
n42002038005	1
n42010040008	1
n44006012012	1
n51003024007	1
n45009020014	1
n42001022018	1
n58008002010	1
n46005013007	1
n48005008002	1
n51002017008	2
n46015040002	1
n49002016007	1
n41005029012	1
n51002023013	1
n46012012004	1
n46015044005	1
n43020012020	1
n41014022017	1
n42023055019	1
n47004010018	1
n46015038006	1
n49005028013	1
n47005006010	1
n40010028023	1
n58010010010	1
n47004010008	1
n49004016024	1
n46012019010	1
n40027058007	1
n49004012012	1
n46012015013	1
n46006013031	1
n43019038025	1
n46015037006	1
n41015043025	1
n51002011011	1
n46005003006	1
n58010005012	1
n43019038037	1
n47012002016	1
n41014008007	1
n46007004018	1
n40006022004	1
n43019040004	1
n45008010008	1
n50003021010	1
n42024023005	1
n46006019006	1
n47005008009	1
n46015040005	1
n42011034028	1
n46012022008	1
n45012004005	1
n45008023023	1
n46012017004	1
n42011034018	1
n46006013020	1
n44009040016	1
n46012016014	1
n40005030028	1
n45007004011	1
n42011036004	1
n51001022006	1
n40027052007	1
n46015038014	1
n43002021008	1
n65001009014	1
n46010016021	1
n59002016020	1
n47005010018	1
n46012023007	1
n46012020008	1
n48006017015	1
n45008013014	1
n46012015021	1
n45006012010	1
n47012002010	1
n40010028008	1
n45004019009	1
n46015044002	1
n46011029014	1
n59002026004	1
n42011034004	1
n42024003006	1
n49005023017	1
n49001023004	1
n58013011017	1
n46012014004	1
n46009027005	1
n40005029029	1
n46012018013	1
n46006018012	1
n46006020010	1
n43019031014	1
n59003006020	1
n45001024017	1
n46006016010	1
n46006015005	1
n52005023020	1
n49005030005	1
n46007004005	1
n50003021004	1
n45012005005	1
n51001018007	1
n46012024013	1
n46012027004	1
n46007034020	1
n51003015017	1
n50001020023	1
n42012022019	1
n49004004002	1
n51002019010	1
n40006023010	1
n45012001012	1
n42022019013	1
n42023052007	1
n40006022017	1
n40006025017	1
n45006006012	1
n46015044009	1
n45008011023	1
n45007024009	1
n46015035010	1
n60002024009	1
n40026012009	1
n46012012021	1
n46013003011	1
n46012025007	1
n46006018020	1
n49004016005	1
n42012023010	1
n47012003008	1
n46012013010	1
n58010022017	1
n46012012016	1
n46011024010	1
n51001024022	1
n46010017005	1
n40006025030	1
n40027059004	1
n47012003012	1
n42012004013	1
n46012016022	1
n46011027017	1
n40026026021	1
n59003002019	1
n42017037013	1
n58013003013	1
n59003003019	1
n66018013028	1
n47010010013	1
n55002017006	1
n43010005001	5
n58011009008	5
n58011034016	4
n44007006014	4
n47010015007	3
n54005022008	3
n40017026005	2
n43010005014	2
n40017025034	2
n58009025017	1
n45014004006	1
n47010016008	1
n45015020012	1
n42016012005	1
n46013011007	4
n45011020012	3
n45014006002	2
n45014006006	2
n50004010013	1
n50004010017	1
n45012016005	1
n45015005013	1
n50001007006	1
n41008033019	1
n40016023016	1
n44028022007	1
n45012003021	1
n45012003019	1
n50002002008	1
n50003015010	1
n50003015005	1
n45008005009	1
n50002005002	1
n47013011008	1
n45012016009	1
n50003019020	1
n50002002016	1
n50004002008	1
n51003002003	1
n48005010010	1
n44004030013	1
n53002009015	1
n45015019005	1
n44014003021	1
n44007036005	1
n47012012015	1
n44005012010	1
n40024024011	1
n44015012018	1
n44002022019	1
n58002004007	1
n41013022010	1
n44006008008	1
n44002019003	1
n44002043008	1
n43004048011	1
n48003017005	1
n43001023008	2
n59003004020	1
n40015006008	1
n48003017018	1
n41007013001	1
n45009027020	1
n66010009032	1
n40003004026	1
n41001006019	1
n66010010020	1
n42023011001	5
n44004011006	4
n46006004008	3
n46001028008	2
n48004014010	2
n52005020003	2
n42018009014	1
n45014003007	1
n45014010012	1
n47010010018	1
n46016011005	1
n42003001006	1
n58004013005	1
n41009018011	1
n41005005017	1
n50003008025	1
n54006011015	1
n51003012014	1
n55002025002	1
n49004002005	1
n46004021013	1
n48005023001	1
n48006001017	1
n56003002008	1
n47010001009	1
n45002027016	1
n48002018008	1
n59002011017	1
n45002025010	1
n59002009011	1
n41006026005	1
n40005035019	1
n40010018006	1
n40018023009	1
n40027042007	1
n66019018004	1
n58011023021	1
n44026007020	1
n43019019019	1
n44026002007	1
n44026026006	1
n40002009005	1
n42023038008	1
n42023002021	1
n42019038006	1
n54006015011	1
n58007002016	1
n40002002006	1
n40002003004	1
n44009015023	1
n66017014016	1
n66017002005	1
n42023003010	1
n43012015007	1
n66017012008	1
n43018033019	1
n47011032007	1
n43006015012	1
n66001005017	1
n44025014010	1
n58007002011	1
n41015018006	1
n40027011017	1
n66017012017	1
n44017007012	1
n43019021012	1
n66018009008	1
n40011008018	1
n43019015021	1
n42023037007	1
n66016012025	1
n66009011004	1
n41006014004	1
n66019016013	1
n43018039017	1
n58007001020	1
n43018037016	1
n44004026003	1
n41006022017	1
n40022011004	1
n44025013007	1
n41015032004	1
n58007001005	1
n66016014011	1
n43019014016	1
n44007010017	1
n44026030004	1
n40027037015	1
n42021012021	1
n44013021003	1
n44012020020	1
n41015002009	1
n41006025008	1
n42022025006	1
n40022007003	1
n43012013022	1
n43019015013	1
n43001049012	1
n66015003034	1
n54002002002	1
n44007018004	1
n58007002020	1
n41013009017	1
n40014009004	1
n66017018016	1
n42014031003	1
n66019019007	1
n66019016014	1
n41015009011	1
n44025026019	1
n66017014017	1
n44013022009	1
n43019012023	1
n40001006007	1
n42010024008	1
n40025040004	1
n44026027002	1
n43019021019	1
n40017025018	1
n42014031006	1
n40022002007	1
n43018037007	1
n40002001013	1
n66021024011	1
n44026019002	1
n66018003016	1
n58011027009	1
n44025024006	1
n54001017003	1
n41006027005	1
n40021005007	1
n44012001009	1
n40025034004	1
n44026013007	1
n43019003009	1
n66006015003	1
n41015012015	1
n40022013003	1
n41015026010	1
n40027029025	1
